vessel_id,vessel_type,vessel_name,dwt,displacement,length_pp,beam,mcr_kw,speed_knots,draft_ratio,wave_height_m,wind_speed_kmh,wind_angle_deg,calm_power_kw,wave_power_kw,wind_power_kw,total_power_kw,engine_load_pct,sfoc_g_kwh,fuel_burn_mt_per_day,corridor
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.68,0.974,0.99,21.37,85.4,49950.6,56.3,1.3,50008.3,86.22,174.24,209.12,Laccadive Sea / Arabian Basin
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.69,0.833,0.85,18.9,65.6,29049.7,47.9,6.3,23100.0,105.0,185.07,102.605,Laccadive Sea / Arabian Basin
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.21,0.804,0.41,9.99,144.7,24534.1,2.9,-2.2,18900.0,105.0,196.35,89.062,Northern Red Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.73,0.869,0.51,7.64,41.9,23846.4,18.8,1.9,23100.0,105.0,189.49,105.051,Goa Coast
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.49,0.773,3.47,45.54,86.4,44893.1,526.9,3.6,18900.0,105.0,188.72,85.605,South China Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.81,0.994,1.32,22.5,75.8,65211.2,201.4,8.9,33600.0,105.0,183.93,148.322,Bay of Biscay
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.98,0.751,0.49,11.74,7.6,18143.7,12.0,3.8,18159.5,100.89,185.54,80.863,Cape Finisterre Atlantic
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.43,0.8,0.72,18.58,39.3,66132.6,79.1,19.1,33600.0,105.0,185.91,149.916,JNPT Mumbai Approaches
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.42,0.91,0.43,12.81,150.8,47866.7,3.6,-4.0,18900.0,105.0,186.25,84.485,Cape Finisterre Atlantic
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.61,0.731,0.51,12.56,33.6,62143.7,24.3,4.6,60900.0,105.0,182.39,266.583,Ras Tanura Terminal
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.72,0.959,0.52,8.95,31.3,131940.9,31.7,2.4,60900.0,105.0,187.44,273.957,Goa Coast
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.81,0.894,1.68,43.61,40.4,28329.6,98.2,25.7,14700.0,105.0,191.39,67.522,Bab-el-Mandeb Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.19,0.682,0.51,8.02,23.3,39803.7,36.9,4.2,33600.0,105.0,182.13,146.872,Singapore Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.26,0.952,2.37,40.71,99.2,69434.0,524.7,-18.9,33600.0,105.0,185.88,149.891,Bab-el-Mandeb Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,10.84,0.836,0.53,7.86,161.0,11084.9,3.2,-1.6,11086.5,61.59,174.75,46.496,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.55,0.959,1.26,29.33,102.8,32046.9,65.3,-6.6,32105.5,55.35,180.23,138.873,Rotterdam Approaches
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.61,0.832,0.65,11.81,28.3,90723.8,44.7,4.3,60900.0,105.0,189.72,277.3,Cape Finisterre Atlantic
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.6,0.894,0.6,14.2,135.5,59590.9,20.4,-10.3,33600.0,105.0,185.9,149.913,Cape Finisterre Atlantic
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.7,0.706,0.89,19.82,91.3,31305.4,29.4,-0.3,18900.0,105.0,189.0,85.732,JNPT Mumbai Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.82,0.993,0.59,11.9,114.1,24567.2,5.8,-1.0,14700.0,105.0,195.09,68.827,Cape Finisterre Atlantic
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.29,0.987,0.73,18.75,167.8,27459.7,7.6,-9.5,18900.0,105.0,189.19,85.818,Laccadive Sea / Arabian Basin
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.44,0.891,0.33,6.56,127.5,122345.6,5.4,-0.9,60900.0,105.0,184.52,269.694,Goa Coast
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.42,0.666,0.51,8.88,174.4,41326.3,9.7,-5.6,33600.0,105.0,184.41,148.711,Goa Coast
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.41,0.915,2.31,36.9,58.2,17594.1,308.0,30.6,17932.8,81.51,173.29,74.581,South China Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.62,0.746,1.13,18.64,81.2,16710.6,28.8,0.9,14700.0,105.0,190.62,67.251,Gulf of Oman
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.99,0.679,2.01,35.28,49.2,37129.9,295.8,28.3,37453.9,64.58,172.15,154.745,Suez Canal Transit
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.68,0.916,2.96,43.5,57.7,128292.1,883.4,35.1,60900.0,105.0,183.88,268.756,South China Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,10.72,0.878,1.91,44.48,85.2,8757.8,61.7,3.0,8822.5,63.02,178.71,37.839,Bab-el-Mandeb Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.21,0.656,2.67,35.23,164.1,22523.2,103.6,-33.0,18900.0,105.0,189.88,86.13,Eastern Mediterranean
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.8,0.812,1.52,39.68,109.3,11269.1,33.0,-9.2,11292.9,80.66,173.13,46.923,Bab-el-Mandeb Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.2,0.744,0.5,6.59,81.9,41364.4,24.1,0.4,33600.0,105.0,181.95,146.728,Goa Coast
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.12,0.788,4.61,61.07,118.3,82185.7,1022.7,-61.4,60900.0,105.0,184.86,270.198,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.52,0.686,1.68,23.06,86.8,12214.3,81.2,0.8,12296.3,68.31,173.61,51.233,Cape Comorin
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.92,0.922,0.53,8.7,96.2,25635.0,12.9,-0.3,23100.0,105.0,186.16,103.204,Strait of Hormuz
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.47,0.891,0.5,5.85,30.1,21715.3,8.2,0.5,14700.0,105.0,193.89,68.403,Southern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.5,0.897,0.33,7.61,9.4,47903.5,15.7,4.1,33600.0,105.0,191.44,154.374,Malacca Strait Central
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.88,0.935,0.34,12.97,98.6,15646.9,2.0,-0.4,14700.0,105.0,191.83,67.679,Strait of Hormuz
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.67,0.875,0.44,8.04,14.7,18128.1,6.2,1.1,14700.0,105.0,187.86,66.275,Goa Coast
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.39,0.707,0.68,20.73,59.8,26936.1,28.5,7.5,26972.1,46.5,189.19,122.467,Gulf of Oman
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.58,0.72,3.33,38.04,5.5,44113.9,1650.3,103.0,33600.0,105.0,185.65,149.709,South China Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.68,0.799,0.69,15.97,177.8,90147.6,13.3,-8.9,60900.0,105.0,179.54,262.42,Taiwan Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.1,0.856,0.95,23.35,109.1,19694.9,15.3,-3.2,14700.0,105.0,194.58,68.647,Rotterdam Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.65,0.969,0.52,15.34,113.7,23434.8,4.6,-1.7,14700.0,105.0,192.07,67.761,Ras Tanura Terminal
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.27,0.792,2.15,40.3,67.1,52814.3,554.4,45.2,33600.0,105.0,179.07,144.406,Bab-el-Mandeb Strait
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.23,0.955,1.35,26.75,64.7,45326.3,122.2,10.7,45459.2,78.38,166.95,182.142,Gulf of Suez
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.64,0.787,0.99,15.61,118.2,10686.2,12.3,-2.0,10696.4,76.4,174.92,44.906,Laccadive Sea / Arabian Basin
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.16,0.732,0.66,13.07,59.6,19252.2,26.2,3.7,19282.1,87.65,169.54,78.458,Cape Finisterre Atlantic
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.02,0.701,1.24,27.35,170.7,76953.2,41.6,-25.7,60900.0,105.0,182.1,266.161,Strait of Gibraltar
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.74,0.775,0.44,7.15,127.0,35134.3,6.9,-1.3,23100.0,105.0,183.81,101.905,Shanghai Wusong
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.58,0.722,0.34,2.99,10.3,48508.4,12.0,0.4,23100.0,105.0,189.53,105.073,Malta Channel
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.1,0.808,2.86,35.83,91.3,33297.0,400.9,-1.0,33696.9,58.1,176.0,142.335,Central Arabian Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.28,0.818,1.39,20.22,58.2,26334.5,129.7,9.2,23100.0,105.0,187.67,104.045,Strait of Gibraltar
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.9,0.836,3.0,45.57,25.8,18666.4,430.6,51.6,18900.0,105.0,189.72,86.058,English Channel East
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.63,0.707,1.07,29.14,28.1,24685.4,41.0,13.3,14700.0,105.0,193.11,68.13,Strait of Gibraltar
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.28,0.824,1.95,38.64,102.7,24659.1,76.1,-5.8,14700.0,105.0,187.32,66.086,Suez Canal Transit
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,17.02,0.891,3.33,41.31,118.6,57620.1,516.6,-34.9,23100.0,105.0,192.07,106.486,South China Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,17.5,0.667,2.29,31.31,156.7,33811.0,62.0,-16.0,14700.0,105.0,187.53,66.16,Sri Lanka Dondra Head
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.12,0.908,0.91,16.33,58.9,44479.3,97.9,9.9,33600.0,105.0,189.3,152.65,JNPT Mumbai Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.08,0.802,0.64,11.01,98.0,28408.6,9.0,-0.3,14700.0,105.0,192.44,67.893,Cape Finisterre Atlantic
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.79,0.778,0.72,18.71,69.9,30776.7,51.3,8.6,30836.6,96.36,172.39,127.581,JNPT Mumbai Approaches
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.25,0.676,2.15,40.94,111.5,25508.4,281.7,-44.0,25746.2,80.46,167.39,103.43,Bab-el-Mandeb Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.98,0.983,2.41,45.38,146.5,44898.2,257.8,-122.8,33600.0,105.0,181.81,146.613,Bab-el-Mandeb Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.26,0.842,0.48,3.7,93.8,26560.0,11.5,-0.0,23100.0,105.0,187.96,104.206,Malta Channel
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.88,0.964,0.7,23.5,117.8,62034.1,21.2,-9.0,60900.0,105.0,180.79,264.242,Gulf of Oman
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.75,0.708,0.46,7.32,120.6,36023.6,7.5,-1.0,36030.2,62.12,171.03,147.896,Goa Coast
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.79,0.853,0.34,3.71,72.0,68561.9,8.6,0.1,60900.0,105.0,181.23,264.883,Malta Channel
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.1,0.715,1.14,29.92,33.3,44228.5,119.8,31.9,23100.0,105.0,187.66,104.037,Strait of Gibraltar
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.88,0.932,0.44,8.55,114.0,31976.7,7.9,-1.3,23100.0,105.0,187.82,104.13,Strait of Hormuz
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,18.34,0.928,0.46,6.12,64.9,78157.7,17.3,0.6,60900.0,105.0,185.65,271.35,Goa Coast
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.89,0.845,0.38,5.71,131.8,28031.2,2.0,-0.4,14700.0,105.0,192.05,67.757,Malacca Strait Central
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.22,0.702,3.56,46.1,42.3,49672.5,1779.1,112.4,33600.0,105.0,188.87,152.301,English Channel East
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.81,0.837,1.54,29.83,41.4,29921.7,181.5,28.5,23100.0,105.0,189.05,104.81,Sri Lanka Dondra Head
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.48,0.67,1.9,34.87,107.5,41965.3,272.1,-26.1,33600.0,105.0,183.04,147.607,Eastern Mediterranean
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.6,0.806,2.28,29.17,61.4,17202.6,137.0,7.2,14700.0,105.0,191.92,67.711,Bab-el-Mandeb Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.91,0.743,0.85,18.44,72.2,26573.5,20.8,1.8,14700.0,105.0,194.25,68.533,Laccadive Sea / Arabian Basin
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.89,0.866,2.96,55.32,120.5,33092.6,501.6,-111.2,33482.9,104.63,186.42,149.808,South China Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.23,0.764,1.87,40.96,178.9,19248.9,30.0,-29.8,14700.0,105.0,189.09,66.709,Bab-el-Mandeb Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.4,0.906,0.42,5.4,101.2,21572.5,3.4,-0.1,14700.0,105.0,187.97,66.317,Southern Red Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.25,0.65,0.39,7.74,85.5,26835.9,3.8,0.1,14700.0,105.0,192.61,67.953,Shanghai Wusong
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.59,0.703,1.13,23.25,97.2,51135.4,69.0,-2.4,51202.0,88.28,168.82,207.456,Gulf of Oman
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.79,0.695,0.5,7.15,127.6,25254.0,3.8,-0.6,14700.0,105.0,194.32,68.556,Malacca Strait Central
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.09,0.77,2.2,36.4,43.0,19341.8,323.8,41.4,19707.0,89.58,175.79,83.141,Central Arabian Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.61,0.707,0.49,9.35,102.0,29638.4,5.3,-0.3,14700.0,105.0,190.92,67.357,Singapore Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.01,0.789,1.29,27.85,121.4,30404.1,62.0,-17.3,23100.0,105.0,192.47,106.705,Strait of Gibraltar
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.98,0.937,1.06,18.1,27.7,15787.6,49.3,8.0,15844.9,88.03,173.24,65.879,Bay of Biscay
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.2,0.851,4.53,57.21,86.3,44614.9,884.0,5.9,18900.0,105.0,191.17,86.715,English Channel East
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.94,0.94,2.11,47.48,148.5,65082.4,219.9,-137.5,33600.0,105.0,181.9,146.688,Eastern Mediterranean
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.1,0.817,0.77,14.94,14.4,33442.5,45.9,7.5,33495.9,57.75,175.12,140.779,JNPT Mumbai Approaches
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,17.06,0.957,0.49,15.69,0.1,60015.1,24.8,10.5,23100.0,105.0,188.33,104.409,Cape Finisterre Atlantic
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.05,0.703,1.43,37.14,82.8,27510.2,79.3,4.8,18900.0,105.0,189.01,85.735,Sri Lanka Dondra Head
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.32,0.7,0.73,17.51,18.2,26293.7,65.3,20.8,26379.8,82.44,167.64,106.138,Gulf of Oman
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.07,0.999,2.72,41.42,55.1,34393.1,537.2,41.9,23100.0,105.0,188.88,104.718,Central Arabian Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.71,0.807,0.36,9.05,74.5,31918.5,3.9,0.4,14700.0,105.0,197.36,69.628,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.67,0.737,0.35,6.96,142.3,116203.7,4.9,-1.3,60900.0,105.0,188.98,276.219,Goa Coast
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.91,0.942,2.5,33.64,11.6,51399.9,554.4,38.6,51992.9,89.64,171.39,213.869,Central Arabian Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.27,0.842,1.22,28.6,17.7,16292.3,101.0,33.3,16426.5,74.67,166.25,65.543,Rotterdam Approaches
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.66,0.817,1.09,22.24,82.7,43146.5,76.6,2.7,23100.0,105.0,187.37,103.876,Bay of Biscay
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.03,0.984,1.45,23.94,123.9,121238.7,104.1,-11.1,60900.0,105.0,179.73,262.7,Strait of Gibraltar
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,10.77,0.966,3.64,58.84,118.7,9297.6,153.0,-29.5,9421.1,67.29,173.89,39.318,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.96,0.865,0.33,7.31,27.0,29556.4,6.2,1.3,18900.0,105.0,188.84,85.658,Goa Coast
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.38,0.68,0.48,5.02,12.8,26405.3,17.0,0.9,26423.1,45.56,197.17,125.038,Malacca Strait Central
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.8,0.786,0.42,11.92,174.7,38839.3,6.3,-10.1,33600.0,105.0,183.36,147.862,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.88,0.743,0.32,5.8,174.2,89954.7,3.0,-1.2,60900.0,105.0,179.24,261.976,Goa Coast
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.1,0.722,1.12,28.02,139.4,32063.6,56.8,-42.7,32077.8,100.24,181.7,139.886,Gulf of Suez
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.09,0.752,1.58,27.52,104.8,27653.6,51.3,-3.4,14700.0,105.0,197.0,69.503,Strait of Gibraltar
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.4,0.768,2.24,28.46,67.0,16184.4,271.6,13.5,16469.5,74.86,164.84,65.155,Sri Lanka Dondra Head
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.19,0.734,2.99,47.27,159.6,60912.1,403.7,-149.9,33600.0,105.0,180.93,145.898,English Channel East
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.04,0.761,2.44,33.54,97.9,79897.1,365.3,-5.4,60900.0,105.0,180.72,264.145,Bab-el-Mandeb Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.74,0.914,1.62,33.48,131.0,24467.5,78.0,-31.4,23100.0,105.0,189.18,104.883,Suez Canal Transit
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.58,0.936,0.65,17.16,151.3,27743.5,4.7,-4.6,14700.0,105.0,191.69,67.629,JNPT Mumbai Approaches
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.58,0.754,2.42,42.8,157.2,62567.2,161.9,-58.8,60900.0,105.0,188.85,276.029,Central Arabian Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.88,0.812,0.32,8.49,130.8,25156.1,4.8,-3.4,25157.5,78.62,171.26,103.401,Northern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.39,0.907,0.46,5.36,64.0,26886.4,9.1,0.3,18900.0,105.0,187.39,85.002,Shanghai Wusong
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.99,0.652,1.57,20.69,134.2,63167.7,90.9,-10.4,60900.0,105.0,180.15,263.303,Gulf of Suez
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.79,0.826,0.73,18.27,115.8,22689.9,13.1,-4.0,18900.0,105.0,185.46,84.125,Gulf of Oman
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.02,0.698,1.76,22.83,32.1,11171.4,84.7,7.8,11263.9,80.46,171.08,46.249,Cape Comorin
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.81,0.829,1.01,15.68,40.6,59823.7,148.5,13.4,33600.0,105.0,183.07,147.628,Gulf of Oman
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.87,0.82,0.45,9.47,4.1,14453.5,13.6,3.8,14471.0,65.78,175.61,60.991,Singapore Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.37,0.911,0.54,6.24,148.5,32856.2,5.2,-0.9,18900.0,105.0,184.57,83.721,Goa Coast
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.11,0.693,1.3,20.47,66.9,18085.8,66.1,4.5,18156.5,100.87,185.46,80.816,Bay of Biscay
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.79,0.873,2.69,32.13,73.8,58248.6,497.3,10.0,58755.8,101.3,181.9,256.501,Central Arabian Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.68,0.983,1.56,33.89,176.3,47255.4,58.8,-49.0,23100.0,105.0,188.92,104.737,Suez Canal Transit
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.66,0.755,0.53,6.04,77.3,63520.9,19.5,0.3,60900.0,105.0,181.79,265.703,Southern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.39,0.715,0.5,9.47,86.9,35794.1,10.1,0.1,18900.0,105.0,188.51,85.509,Northern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.01,0.918,1.34,31.5,24.4,53737.3,265.8,64.6,33600.0,105.0,191.33,154.285,Cape Comorin
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.8,0.655,1.44,23.44,6.5,26912.6,176.3,23.3,23100.0,105.0,184.8,102.452,Cape Comorin
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.1,0.8,1.37,20.83,28.1,15321.7,56.4,6.8,14700.0,105.0,188.08,66.354,Bay of Biscay
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.83,0.867,1.67,27.73,56.7,14643.6,155.1,18.0,14816.8,67.35,171.44,60.965,Cape Comorin
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.34,0.695,1.94,28.41,149.0,18921.4,39.6,-12.3,14700.0,105.0,191.13,67.429,Cape Comorin
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.4,0.74,0.46,8.27,101.8,63518.6,19.7,-1.0,33600.0,105.0,187.67,151.341,Northern Red Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.78,0.658,0.48,6.05,16.0,16759.1,16.3,1.5,16777.0,76.26,168.99,68.042,Shanghai Wusong
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.39,0.73,1.19,25.07,142.5,63096.9,77.0,-35.7,33600.0,105.0,192.45,155.19,Rotterdam Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.5,0.699,2.54,33.96,17.6,15836.8,206.8,19.5,14700.0,105.0,193.5,68.267,Central Arabian Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.32,0.672,0.8,20.21,82.7,23244.9,23.8,1.4,18900.0,105.0,186.76,84.715,Laccadive Sea / Arabian Basin
